Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
35	:	1759168884.147	     2.763	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal34 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal34.out 2> timings_z0.0/gal34.time
27	:	1759168884.127	     2.786	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal26 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal26.out 2> timings_z0.0/gal26.time
30	:	1759168884.134	     2.779	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal29 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal29.out 2> timings_z0.0/gal29.time
36	:	1759168884.150	     2.763	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal35 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal35.out 2> timings_z0.0/gal35.time
4	:	1759168884.080	     2.838	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal3 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal3.out 2> timings_z0.0/gal3.time
5	:	1759168884.082	     2.835	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal4 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal4.out 2> timings_z0.0/gal4.time
6	:	1759168884.084	     2.833	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal5 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal5.out 2> timings_z0.0/gal5.time
19	:	1759168884.110	     2.808	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal18 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal18.out 2> timings_z0.0/gal18.time
32	:	1759168884.139	     2.779	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal31 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal31.out 2> timings_z0.0/gal31.time
29	:	1759168884.132	     2.789	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal28 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal28.out 2> timings_z0.0/gal28.time
46	:	1759168884.173	     2.748	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal45 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal45.out 2> timings_z0.0/gal45.time
51	:	1759168884.185	     2.736	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal50 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal50.out 2> timings_z0.0/gal50.time
58	:	1759168884.200	     2.721	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal57 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal57.out 2> timings_z0.0/gal57.time
1	:	1759168884.074	     2.852	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal0 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal0.out 2> timings_z0.0/gal0.time
7	:	1759168884.086	     2.840	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal6 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal6.out 2> timings_z0.0/gal6.time
9	:	1759168884.090	     2.836	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal8 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal8.out 2> timings_z0.0/gal8.time
40	:	1759168884.159	     2.767	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal39 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal39.out 2> timings_z0.0/gal39.time
49	:	1759168884.179	     2.747	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal48 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal48.out 2> timings_z0.0/gal48.time
56	:	1759168884.196	     2.730	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal55 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal55.out 2> timings_z0.0/gal55.time
64	:	1759168884.216	     2.710	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal63 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal63.out 2> timings_z0.0/gal63.time
41	:	1759168884.161	     2.765	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal40 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal40.out 2> timings_z0.0/gal40.time
11	:	1759168884.094	     2.835	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal10 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal10.out 2> timings_z0.0/gal10.time
20	:	1759168884.112	     2.818	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal19 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal19.out 2> timings_z0.0/gal19.time
25	:	1759168884.123	     2.807	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal24 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal24.out 2> timings_z0.0/gal24.time
33	:	1759168884.142	     2.788	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal32 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal32.out 2> timings_z0.0/gal32.time
38	:	1759168884.154	     2.776	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal37 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal37.out 2> timings_z0.0/gal37.time
54	:	1759168884.191	     2.739	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal53 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal53.out 2> timings_z0.0/gal53.time
3	:	1759168884.078	     2.856	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal2 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal2.out 2> timings_z0.0/gal2.time
16	:	1759168884.104	     2.830	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal15 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal15.out 2> timings_z0.0/gal15.time
22	:	1759168884.116	     2.819	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal21 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal21.out 2> timings_z0.0/gal21.time
23	:	1759168884.119	     2.815	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal22 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal22.out 2> timings_z0.0/gal22.time
28	:	1759168884.130	     2.804	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal27 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal27.out 2> timings_z0.0/gal27.time
34	:	1759168884.145	     2.792	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal33 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal33.out 2> timings_z0.0/gal33.time
43	:	1759168884.166	     2.773	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal42 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal42.out 2> timings_z0.0/gal42.time
44	:	1759168884.168	     2.770	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal43 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal43.out 2> timings_z0.0/gal43.time
45	:	1759168884.171	     2.767	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal44 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal44.out 2> timings_z0.0/gal44.time
53	:	1759168884.189	     2.756	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal52 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal52.out 2> timings_z0.0/gal52.time
12	:	1759168884.096	     2.851	0	0	1	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal11 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal11.out 2> timings_z0.0/gal11.time
15	:	1759168884.102	     2.845	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal14 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal14.out 2> timings_z0.0/gal14.time
18	:	1759168884.108	     2.839	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal17 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal17.out 2> timings_z0.0/gal17.time
21	:	1759168884.114	     2.833	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal20 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal20.out 2> timings_z0.0/gal20.time
31	:	1759168884.137	     2.810	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal30 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal30.out 2> timings_z0.0/gal30.time
61	:	1759168884.207	     2.740	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal60 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal60.out 2> timings_z0.0/gal60.time
26	:	1759168884.125	     2.825	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal25 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal25.out 2> timings_z0.0/gal25.time
50	:	1759168884.182	     2.769	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal49 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal49.out 2> timings_z0.0/gal49.time
63	:	1759168884.214	     2.737	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal62 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal62.out 2> timings_z0.0/gal62.time
55	:	1759168884.194	     2.760	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal54 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal54.out 2> timings_z0.0/gal54.time
59	:	1759168884.203	     2.751	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal58 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal58.out 2> timings_z0.0/gal58.time
10	:	1759168884.092	     2.867	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal9 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal9.out 2> timings_z0.0/gal9.time
42	:	1759168884.163	     2.796	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal41 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal41.out 2> timings_z0.0/gal41.time
14	:	1759168884.100	     2.861	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal13 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal13.out 2> timings_z0.0/gal13.time
69	:	1759168886.918	     0.342	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal68 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal68.out 2> timings_z0.0/gal68.time
66	:	1759168886.905	     0.358	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal65 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal65.out 2> timings_z0.0/gal65.time
67	:	1759168886.910	     0.353	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal66 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal66.out 2> timings_z0.0/gal66.time
70	:	1759168886.922	     0.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal69 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal69.out 2> timings_z0.0/gal69.time
73	:	1759168886.935	     0.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal72 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal72.out 2> timings_z0.0/gal72.time
71	:	1759168886.926	     0.358	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal70 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal70.out 2> timings_z0.0/gal70.time
65	:	1759168886.902	     0.383	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal64 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal64.out 2> timings_z0.0/gal64.time
68	:	1759168886.914	     0.374	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal67 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal67.out 2> timings_z0.0/gal67.time
72	:	1759168886.930	     0.361	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal71 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal71.out 2> timings_z0.0/gal71.time
75	:	1759168886.942	     0.351	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal74 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal74.out 2> timings_z0.0/gal74.time
77	:	1759168886.948	     0.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal76 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal76.out 2> timings_z0.0/gal76.time
79	:	1759168886.955	     0.342	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal78 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal78.out 2> timings_z0.0/gal78.time
74	:	1759168886.938	     0.361	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal73 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal73.out 2> timings_z0.0/gal73.time
80	:	1759168886.959	     0.343	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal79 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal79.out 2> timings_z0.0/gal79.time
78	:	1759168886.951	     0.357	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal77 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal77.out 2> timings_z0.0/gal77.time
82	:	1759168886.965	     0.350	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal81 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal81.out 2> timings_z0.0/gal81.time
83	:	1759168886.967	     0.355	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal82 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal82.out 2> timings_z0.0/gal82.time
81	:	1759168886.962	     0.370	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal80 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal80.out 2> timings_z0.0/gal80.time
88	:	1759168886.978	     0.358	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal87 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal87.out 2> timings_z0.0/gal87.time
85	:	1759168886.971	     0.371	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal84 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal84.out 2> timings_z0.0/gal84.time
76	:	1759168886.945	     0.404	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal75 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal75.out 2> timings_z0.0/gal75.time
84	:	1759168886.969	     0.383	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal83 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal83.out 2> timings_z0.0/gal83.time
89	:	1759168886.980	     0.377	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal88 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal88.out 2> timings_z0.0/gal88.time
90	:	1759168886.982	     0.386	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal89 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal89.out 2> timings_z0.0/gal89.time
92	:	1759168886.987	     0.384	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal91 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal91.out 2> timings_z0.0/gal91.time
93	:	1759168886.989	     0.386	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal92 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal92.out 2> timings_z0.0/gal92.time
87	:	1759168886.976	     0.404	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal86 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal86.out 2> timings_z0.0/gal86.time
86	:	1759168886.973	     0.411	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal85 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal85.out 2> timings_z0.0/gal85.time
91	:	1759168886.984	     0.404	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal90 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal90.out 2> timings_z0.0/gal90.time
94	:	1759168886.991	     0.401	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal93 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal93.out 2> timings_z0.0/gal93.time
95	:	1759168886.994	     0.398	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal94 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal94.out 2> timings_z0.0/gal94.time
100	:	1759168887.006	     0.394	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal99 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal99.out 2> timings_z0.0/gal99.time
96	:	1759168886.996	     0.407	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal95 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal95.out 2> timings_z0.0/gal95.time
98	:	1759168887.001	     0.407	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal97 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal97.out 2> timings_z0.0/gal97.time
99	:	1759168887.003	     0.408	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal98 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal98.out 2> timings_z0.0/gal98.time
101	:	1759168887.008	     0.418	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal100 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal100.out 2> timings_z0.0/gal100.time
97	:	1759168886.998	     0.430	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal96 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal96.out 2> timings_z0.0/gal96.time
103	:	1759168887.013	     0.418	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal102 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal102.out 2> timings_z0.0/gal102.time
104	:	1759168887.015	     0.425	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal103 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal103.out 2> timings_z0.0/gal103.time
106	:	1759168887.021	     0.424	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal105 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal105.out 2> timings_z0.0/gal105.time
102	:	1759168887.010	     0.437	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal101 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal101.out 2> timings_z0.0/gal101.time
108	:	1759168887.026	     0.441	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal107 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal107.out 2> timings_z0.0/gal107.time
105	:	1759168887.018	     0.456	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal104 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal104.out 2> timings_z0.0/gal104.time
109	:	1759168887.029	     0.450	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal108 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal108.out 2> timings_z0.0/gal108.time
110	:	1759168887.031	     0.458	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal109 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal109.out 2> timings_z0.0/gal109.time
112	:	1759168887.036	     0.453	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal111 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal111.out 2> timings_z0.0/gal111.time
113	:	1759168887.039	     0.453	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal112 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal112.out 2> timings_z0.0/gal112.time
107	:	1759168887.023	     0.476	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal106 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal106.out 2> timings_z0.0/gal106.time
114	:	1759168887.041	     0.462	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal113 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal113.out 2> timings_z0.0/gal113.time
118	:	1759168887.050	     0.457	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal117 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal117.out 2> timings_z0.0/gal117.time
115	:	1759168887.043	     0.476	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal114 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal114.out 2> timings_z0.0/gal114.time
116	:	1759168887.045	     0.476	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal115 firebox 0.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z0.0/gal115.out 2> timings_z0.0/gal115.time
