Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
206	:	1759167436.464	    56.332	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal205 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal205.out 2> timings_z1.0/gal205.time
250	:	1759167474.741	    19.822	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal249 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal249.out 2> timings_z1.0/gal249.time
225	:	1759167451.535	    44.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal224 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal224.out 2> timings_z1.0/gal224.time
213	:	1759167440.924	    56.141	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal212 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal212.out 2> timings_z1.0/gal212.time
204	:	1759167434.694	    63.076	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal203 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal203.out 2> timings_z1.0/gal203.time
217	:	1759167444.507	    54.996	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal216 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal216.out 2> timings_z1.0/gal216.time
25	:	1759167211.545	   289.467	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal24 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal24.out 2> timings_z1.0/gal24.time
218	:	1759167445.759	    55.623	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal217 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal217.out 2> timings_z1.0/gal217.time
220	:	1759167446.872	    54.895	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal219 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal219.out 2> timings_z1.0/gal219.time
200	:	1759167433.531	    68.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal199 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal199.out 2> timings_z1.0/gal199.time
223	:	1759167449.179	    54.786	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal222 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal222.out 2> timings_z1.0/gal222.time
197	:	1759167426.365	    78.368	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal196 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal196.out 2> timings_z1.0/gal196.time
226	:	1759167453.792	    53.953	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal225 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal225.out 2> timings_z1.0/gal225.time
238	:	1759167463.766	    44.152	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal237 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal237.out 2> timings_z1.0/gal237.time
235	:	1759167460.556	    48.072	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal234 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal234.out 2> timings_z1.0/gal234.time
224	:	1759167450.522	    59.524	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal223 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal223.out 2> timings_z1.0/gal223.time
251	:	1759167475.290	    35.350	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal250 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal250.out 2> timings_z1.0/gal250.time
227	:	1759167454.578	    56.539	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal226 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal226.out 2> timings_z1.0/gal226.time
259	:	1759167482.600	    29.841	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal258 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal258.out 2> timings_z1.0/gal258.time
248	:	1759167472.968	    40.209	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal247 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal247.out 2> timings_z1.0/gal247.time
211	:	1759167439.341	    74.313	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal210 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal210.out 2> timings_z1.0/gal210.time
244	:	1759167471.041	    43.804	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal243 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal243.out 2> timings_z1.0/gal243.time
182	:	1759167414.489	   101.384	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal181 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal181.out 2> timings_z1.0/gal181.time
196	:	1759167424.999	    91.039	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal195 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal195.out 2> timings_z1.0/gal195.time
241	:	1759167467.694	    48.425	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal240 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal240.out 2> timings_z1.0/gal240.time
229	:	1759167456.386	    59.791	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal228 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal228.out 2> timings_z1.0/gal228.time
254	:	1759167478.665	    37.529	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal253 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal253.out 2> timings_z1.0/gal253.time
274	:	1759167494.568	    22.669	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal273 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal273.out 2> timings_z1.0/gal273.time
263	:	1759167486.654	    31.953	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal262 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal262.out 2> timings_z1.0/gal262.time
237	:	1759167462.271	    56.356	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal236 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal236.out 2> timings_z1.0/gal236.time
185	:	1759167415.887	   103.983	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal184 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal184.out 2> timings_z1.0/gal184.time
252	:	1759167478.410	    42.646	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal251 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal251.out 2> timings_z1.0/gal251.time
246	:	1759167471.565	    50.934	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal245 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal245.out 2> timings_z1.0/gal245.time
191	:	1759167418.907	   103.689	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal190 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal190.out 2> timings_z1.0/gal190.time
253	:	1759167478.493	    44.740	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal252 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal252.out 2> timings_z1.0/gal252.time
266	:	1759167488.329	    34.947	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal265 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal265.out 2> timings_z1.0/gal265.time
285	:	1759167507.755	    15.695	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal284 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal284.out 2> timings_z1.0/gal284.time
8	:	1759167211.515	   316.304	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal7 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal7.out 2> timings_z1.0/gal7.time
262	:	1759167486.553	    41.495	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal261 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal261.out 2> timings_z1.0/gal261.time
257	:	1759167480.114	    48.688	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal256 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal256.out 2> timings_z1.0/gal256.time
240	:	1759167467.579	    63.345	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal239 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal239.out 2> timings_z1.0/gal239.time
276	:	1759167497.071	    33.982	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal275 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal275.out 2> timings_z1.0/gal275.time
242	:	1759167470.363	    61.203	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal241 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal241.out 2> timings_z1.0/gal241.time
260	:	1759167483.445	    50.575	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal259 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal259.out 2> timings_z1.0/gal259.time
247	:	1759167471.737	    62.551	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal246 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal246.out 2> timings_z1.0/gal246.time
291	:	1759167512.448	    23.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal290 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal290.out 2> timings_z1.0/gal290.time
245	:	1759167471.322	    66.542	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal244 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal244.out 2> timings_z1.0/gal244.time
249	:	1759167474.072	    64.231	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal248 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal248.out 2> timings_z1.0/gal248.time
277	:	1759167497.775	    40.951	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal276 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal276.out 2> timings_z1.0/gal276.time
164	:	1759167393.542	   145.316	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal163 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal163.out 2> timings_z1.0/gal163.time
265	:	1759167487.877	    51.153	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal264 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal264.out 2> timings_z1.0/gal264.time
243	:	1759167471.035	    68.656	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal242 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal242.out 2> timings_z1.0/gal242.time
201	:	1759167433.619	   106.391	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal200 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal200.out 2> timings_z1.0/gal200.time
236	:	1759167462.042	    78.220	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal235 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal235.out 2> timings_z1.0/gal235.time
271	:	1759167492.242	    48.024	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal270 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal270.out 2> timings_z1.0/gal270.time
255	:	1759167478.784	    62.466	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal254 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal254.out 2> timings_z1.0/gal254.time
270	:	1759167490.425	    50.873	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal269 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal269.out 2> timings_z1.0/gal269.time
282	:	1759167501.883	    39.713	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal281 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal281.out 2> timings_z1.0/gal281.time
295	:	1759167515.882	    25.837	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal294 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal294.out 2> timings_z1.0/gal294.time
258	:	1759167481.180	    61.496	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal257 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal257.out 2> timings_z1.0/gal257.time
256	:	1759167479.614	    64.493	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal255 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal255.out 2> timings_z1.0/gal255.time
280	:	1759167501.391	    43.731	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal279 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal279.out 2> timings_z1.0/gal279.time
287	:	1759167508.635	    36.598	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal286 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal286.out 2> timings_z1.0/gal286.time
269	:	1759167489.663	    56.640	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal268 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal268.out 2> timings_z1.0/gal268.time
283	:	1759167503.970	    43.697	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal282 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal282.out 2> timings_z1.0/gal282.time
301	:	1759167518.611	    29.302	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal300 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal300.out 2> timings_z1.0/gal300.time
275	:	1759167495.886	    52.967	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal274 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal274.out 2> timings_z1.0/gal274.time
278	:	1759167499.509	    50.384	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal277 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal277.out 2> timings_z1.0/gal277.time
261	:	1759167483.617	    66.417	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal260 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal260.out 2> timings_z1.0/gal260.time
306	:	1759167522.607	    28.304	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal305 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal305.out 2> timings_z1.0/gal305.time
272	:	1759167492.246	    60.217	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal271 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal271.out 2> timings_z1.0/gal271.time
267	:	1759167488.386	    65.877	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal266 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal266.out 2> timings_z1.0/gal266.time
292	:	1759167513.182	    41.196	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal291 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal291.out 2> timings_z1.0/gal291.time
297	:	1759167516.127	    39.336	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal296 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal296.out 2> timings_z1.0/gal296.time
264	:	1759167487.262	    68.540	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal263 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal263.out 2> timings_z1.0/gal263.time
307	:	1759167523.238	    32.973	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal306 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal306.out 2> timings_z1.0/gal306.time
288	:	1759167510.053	    46.878	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal287 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal287.out 2> timings_z1.0/gal287.time
273	:	1759167492.805	    64.195	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal272 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal272.out 2> timings_z1.0/gal272.time
233	:	1759167459.806	    98.828	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal232 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal232.out 2> timings_z1.0/gal232.time
279	:	1759167501.018	    58.550	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal278 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal278.out 2> timings_z1.0/gal278.time
289	:	1759167510.646	    49.440	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal288 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal288.out 2> timings_z1.0/gal288.time
326	:	1759167540.267	    19.985	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal325 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal325.out 2> timings_z1.0/gal325.time
299	:	1759167516.203	    44.371	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal298 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal298.out 2> timings_z1.0/gal298.time
331	:	1759167541.722	    19.230	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal330 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal330.out 2> timings_z1.0/gal330.time
336	:	1759167546.309	    15.111	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal335 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal335.out 2> timings_z1.0/gal335.time
239	:	1759167466.583	    95.261	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal238 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal238.out 2> timings_z1.0/gal238.time
332	:	1759167542.684	    19.664	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal331 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal331.out 2> timings_z1.0/gal331.time
303	:	1759167519.875	    42.940	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal302 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal302.out 2> timings_z1.0/gal302.time
300	:	1759167517.243	    46.970	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal299 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal299.out 2> timings_z1.0/gal299.time
330	:	1759167541.601	    23.984	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal329 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal329.out 2> timings_z1.0/gal329.time
311	:	1759167528.053	    38.262	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal310 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal310.out 2> timings_z1.0/gal310.time
321	:	1759167538.731	    28.265	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal320 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal320.out 2> timings_z1.0/gal320.time
296	:	1759167516.042	    51.654	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal295 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal295.out 2> timings_z1.0/gal295.time
315	:	1759167531.571	    36.211	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal314 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal314.out 2> timings_z1.0/gal314.time
298	:	1759167516.183	    52.908	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal297 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal297.out 2> timings_z1.0/gal297.time
304	:	1759167521.065	    48.155	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal303 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal303.out 2> timings_z1.0/gal303.time
286	:	1759167507.924	    62.139	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal285 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal285.out 2> timings_z1.0/gal285.time
333	:	1759167544.112	    27.049	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal332 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal332.out 2> timings_z1.0/gal332.time
268	:	1759167488.816	    83.447	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal267 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal267.out 2> timings_z1.0/gal267.time
309	:	1759167523.458	    49.134	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal308 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal308.out 2> timings_z1.0/gal308.time
305	:	1759167522.506	    50.244	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal304 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal304.out 2> timings_z1.0/gal304.time
281	:	1759167501.772	    71.286	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal280 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal280.out 2> timings_z1.0/gal280.time
340	:	1759167549.899	    24.424	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal339 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal339.out 2> timings_z1.0/gal339.time
314	:	1759167531.059	    43.309	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal313 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal313.out 2> timings_z1.0/gal313.time
294	:	1759167514.850	    59.907	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal293 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal293.out 2> timings_z1.0/gal293.time
327	:	1759167540.271	    35.032	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal326 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal326.out 2> timings_z1.0/gal326.time
338	:	1759167547.918	    27.917	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal337 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal337.out 2> timings_z1.0/gal337.time
302	:	1759167518.631	    57.595	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal301 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal301.out 2> timings_z1.0/gal301.time
319	:	1759167537.869	    38.847	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal318 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal318.out 2> timings_z1.0/gal318.time
317	:	1759167534.292	    42.822	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal316 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal316.out 2> timings_z1.0/gal316.time
343	:	1759167552.470	    24.664	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal342 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal342.out 2> timings_z1.0/gal342.time
342	:	1759167550.917	    26.631	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal341 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal341.out 2> timings_z1.0/gal341.time
334	:	1759167545.128	    33.848	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal333 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal333.out 2> timings_z1.0/gal333.time
324	:	1759167539.699	    39.493	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal323 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal323.out 2> timings_z1.0/gal323.time
344	:	1759167554.269	    25.348	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal343 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal343.out 2> timings_z1.0/gal343.time
325	:	1759167540.016	    41.075	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal324 firebox 1.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z1.0/gal324.out 2> timings_z1.0/gal324.time
