Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
61	:	1759167210.094	   118.978	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal60 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal60.out 2> timings_z3.0/gal60.time
25	:	1759167210.011	   119.809	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal24 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal24.out 2> timings_z3.0/gal24.time
26	:	1759167210.014	   123.325	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal25 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal25.out 2> timings_z3.0/gal25.time
40	:	1759167210.043	   125.753	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal39 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal39.out 2> timings_z3.0/gal39.time
19	:	1759167209.999	   127.052	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal18 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal18.out 2> timings_z3.0/gal18.time
32	:	1759167210.025	   130.727	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal31 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal31.out 2> timings_z3.0/gal31.time
41	:	1759167210.045	   131.059	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal40 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal40.out 2> timings_z3.0/gal40.time
72	:	1759167279.383	    61.896	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal71 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal71.out 2> timings_z3.0/gal71.time
66	:	1759167266.050	    75.312	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal65 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal65.out 2> timings_z3.0/gal65.time
17	:	1759167209.995	   131.951	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal16 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal16.out 2> timings_z3.0/gal16.time
91	:	1759167308.275	    37.645	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal90 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal90.out 2> timings_z3.0/gal90.time
12	:	1759167209.985	   137.303	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal11 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal11.out 2> timings_z3.0/gal11.time
76	:	1759167288.357	    62.719	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal75 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal75.out 2> timings_z3.0/gal75.time
38	:	1759167210.039	   143.819	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal37 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal37.out 2> timings_z3.0/gal37.time
22	:	1759167210.006	   144.260	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal21 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal21.out 2> timings_z3.0/gal21.time
93	:	1759167312.897	    43.605	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal92 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal92.out 2> timings_z3.0/gal92.time
86	:	1759167302.346	    54.759	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal85 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal85.out 2> timings_z3.0/gal85.time
4	:	1759167209.971	   148.795	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal3 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal3.out 2> timings_z3.0/gal3.time
43	:	1759167210.050	   151.148	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal42 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal42.out 2> timings_z3.0/gal42.time
69	:	1759167270.713	    90.894	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal68 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal68.out 2> timings_z3.0/gal68.time
67	:	1759167269.479	    94.494	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal66 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal66.out 2> timings_z3.0/gal66.time
68	:	1759167270.043	    96.364	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal67 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal67.out 2> timings_z3.0/gal67.time
94	:	1759167313.247	    54.656	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal93 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal93.out 2> timings_z3.0/gal93.time
83	:	1759167300.314	    68.697	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal82 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal82.out 2> timings_z3.0/gal82.time
75	:	1759167287.454	    83.206	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal74 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal74.out 2> timings_z3.0/gal74.time
84	:	1759167300.973	    71.037	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal83 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal83.out 2> timings_z3.0/gal83.time
71	:	1759167277.836	    94.502	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal70 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal70.out 2> timings_z3.0/gal70.time
20	:	1759167210.001	   162.377	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal19 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal19.out 2> timings_z3.0/gal19.time
2	:	1759167209.967	   162.430	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal1 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal1.out 2> timings_z3.0/gal1.time
77	:	1759167290.383	    83.661	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal76 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal76.out 2> timings_z3.0/gal76.time
85	:	1759167301.803	    73.946	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal84 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal84.out 2> timings_z3.0/gal84.time
46	:	1759167210.057	   166.664	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal45 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal45.out 2> timings_z3.0/gal45.time
92	:	1759167308.978	    68.617	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal91 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal91.out 2> timings_z3.0/gal91.time
87	:	1759167302.953	    75.748	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal86 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal86.out 2> timings_z3.0/gal86.time
81	:	1759167297.898	    81.812	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal80 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal80.out 2> timings_z3.0/gal80.time
70	:	1759167274.188	   105.903	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal69 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal69.out 2> timings_z3.0/gal69.time
82	:	1759167300.263	    82.013	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal81 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal81.out 2> timings_z3.0/gal81.time
16	:	1759167209.993	   172.928	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal15 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal15.out 2> timings_z3.0/gal15.time
95	:	1759167314.193	    70.769	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal94 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal94.out 2> timings_z3.0/gal94.time
105	:	1759167337.056	    49.410	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal104 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal104.out 2> timings_z3.0/gal104.time
89	:	1759167303.478	    83.107	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal88 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal88.out 2> timings_z3.0/gal88.time
90	:	1759167304.980	    82.717	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal89 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal89.out 2> timings_z3.0/gal89.time
15	:	1759167209.991	   178.436	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal14 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal14.out 2> timings_z3.0/gal14.time
102	:	1759167329.827	    58.703	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal101 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal101.out 2> timings_z3.0/gal101.time
96	:	1759167316.517	    72.733	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal95 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal95.out 2> timings_z3.0/gal95.time
18	:	1759167209.998	   180.406	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal17 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal17.out 2> timings_z3.0/gal17.time
79	:	1759167294.060	    99.894	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal78 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal78.out 2> timings_z3.0/gal78.time
6	:	1759167209.974	   184.964	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal5 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal5.out 2> timings_z3.0/gal5.time
100	:	1759167325.463	    69.743	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal99 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal99.out 2> timings_z3.0/gal99.time
97	:	1759167317.534	    78.000	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal96 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal96.out 2> timings_z3.0/gal96.time
88	:	1759167303.094	    95.052	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal87 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal87.out 2> timings_z3.0/gal87.time
104	:	1759167335.806	    66.003	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal103 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal103.out 2> timings_z3.0/gal103.time
108	:	1759167341.287	    62.549	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal107 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal107.out 2> timings_z3.0/gal107.time
110	:	1759167341.952	    62.457	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal109 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal109.out 2> timings_z3.0/gal109.time
109	:	1759167341.366	    63.689	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal108 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal108.out 2> timings_z3.0/gal108.time
80	:	1759167294.857	   110.321	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal79 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal79.out 2> timings_z3.0/gal79.time
98	:	1759167321.174	    86.417	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal97 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal97.out 2> timings_z3.0/gal97.time
111	:	1759167345.927	    63.220	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal110 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal110.out 2> timings_z3.0/gal110.time
112	:	1759167347.296	    62.697	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal111 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal111.out 2> timings_z3.0/gal111.time
14	:	1759167209.989	   200.320	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal13 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal13.out 2> timings_z3.0/gal13.time
115	:	1759167354.275	    56.789	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal114 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal114.out 2> timings_z3.0/gal114.time
27	:	1759167210.016	   201.063	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal26 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal26.out 2> timings_z3.0/gal26.time
128	:	1759167372.383	    38.755	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal127 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal127.out 2> timings_z3.0/gal127.time
73	:	1759167282.211	   130.598	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal72 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal72.out 2> timings_z3.0/gal72.time
120	:	1759167361.613	    51.450	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal119 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal119.out 2> timings_z3.0/gal119.time
107	:	1759167341.110	    72.762	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal106 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal106.out 2> timings_z3.0/gal106.time
99	:	1759167323.427	    92.343	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal98 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal98.out 2> timings_z3.0/gal98.time
9	:	1759167209.979	   206.388	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal8 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal8.out 2> timings_z3.0/gal8.time
117	:	1759167357.110	    61.347	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal116 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal116.out 2> timings_z3.0/gal116.time
123	:	1759167367.909	    50.746	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal122 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal122.out 2> timings_z3.0/gal122.time
127	:	1759167372.344	    47.385	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal126 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal126.out 2> timings_z3.0/gal126.time
114	:	1759167353.864	    67.952	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal113 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal113.out 2> timings_z3.0/gal113.time
121	:	1759167363.982	    59.231	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal120 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal120.out 2> timings_z3.0/gal120.time
10	:	1759167209.981	   213.263	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal9 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal9.out 2> timings_z3.0/gal9.time
137	:	1759167382.281	    46.380	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal136 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal136.out 2> timings_z3.0/gal136.time
103	:	1759167333.349	    96.269	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal102 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal102.out 2> timings_z3.0/gal102.time
139	:	1759167384.968	    47.203	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal138 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal138.out 2> timings_z3.0/gal138.time
122	:	1759167366.412	    66.414	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal121 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal121.out 2> timings_z3.0/gal121.time
113	:	1759167351.084	    82.389	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal112 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal112.out 2> timings_z3.0/gal112.time
119	:	1759167361.204	    75.901	0	0	0	0	/usr/bin/time -v python interpolating_for_gas_particles.py gal118 firebox 3.0 luminosity_from_luminosity_per_mass_by_dividing_to_4pi > timings_z3.0/gal118.out 2> timings_z3.0/gal118.time
